system:index,glrip_id,Hylak_id,LANDSAT_SCENE_ID,doy,RFSnowIce,FmaskSnowIce,cloud
0000000000000000009d_1_1_LT05_188017_20020214,JK20,152248,LT51880172002045MTI00,44,0.9957700767295757,0.9947108841387622,0.06681051537321615
0000000000000000009d_1_1_LT05_188017_20020521,JK20,152248,LT51880172002141MTI00,140,0.0,0.0,0.12117205566846645
0000000000000000009d_1_1_LT05_188017_20020606,JK20,152248,LT51880172002157MTI00,156,1.2533514864502879E-4,0.0,0.0
0000000000000000009d_1_1_LT05_188017_20040408,JK20,152248,LT51880172004099MTI00,98,0.9970583103347432,0.9964822601613629,0.0
0000000000000000009d_1_1_LT05_188017_20041001,JK20,152248,LT51880172004275KIS00,274,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_188017_20041102,JK20,152248,LT51880172004307KIS00,306,0.01153984874660001,0.010363063294861422,0.1441899785947227
0000000000000000009d_1_1_LT05_188017_20050310,JK20,152248,LT51880172005069MTI00,68,0.9992578694067669,0.9992568336348293,0.05092932326392389
0000000000000000009d_1_1_LT05_188017_20050902,JK20,152248,LT51880172005245KIS00,244,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_188017_20060430,JK20,152248,LT51880172006120KIS00,119,0.9357525091395076,0.2282865378030389,0.11292107080452876
0000000000000000009d_1_1_LT05_188017_20060617,JK20,152248,LT51880172006168KIS00,167,1.4329449209688736E-4,0.0,0.12533170807232086
0000000000000000009d_1_1_LT05_188017_20060703,JK20,152248,LT51880172006184KIS00,183,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_188017_20060921,JK20,152248,LT51880172006264MOR00,263,5.434811566557797E-4,0.0,0.07753822107645691
0000000000000000009d_1_1_LT05_189016_19850513,JK20,152248,LT51890161985133KIS00,132,0.2942262243273504,0.007945558338925221,9.029045806310505E-4
0000000000000000009d_1_1_LT05_189016_19850529,JK20,152248,LT51890161985149KIS00,148,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19860225,JK20,152248,LT51890161986056KIS00,55,1.0,1.0,0.0
0000000000000000009d_1_1_LT05_189016_19860601,JK20,152248,LT51890161986152XXX02,151,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19860617,JK20,152248,LT51890161986168KIS00,167,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19870228,JK20,152248,LT51890161987059KIS00,58,1.0,1.0,1.2533514864502879E-4
0000000000000000009d_1_1_LT05_189016_19880318,JK20,152248,LT51890161988078KIS00,77,1.0,1.0,0.0
0000000000000000009d_1_1_LT05_189016_19880419,JK20,152248,LT51890161988110KIS00,109,0.9991462464580533,0.9997493297027099,0.0
0000000000000000009d_1_1_LT05_189016_19881012,JK20,152248,LT51890161988286KIS00,285,3.799375290298323E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19890406,JK20,152248,LT51890161989096KIS00,95,0.9994573725329251,0.9988528147571079,0.0
0000000000000000009d_1_1_LT05_189016_19890524,JK20,152248,LT51890161989144KIS00,143,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19890625,JK20,152248,LT51890161989176KIS00,175,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19890727,JK20,152248,LT51890161989208KIS00,207,5.436104878486346E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19890929,JK20,152248,LT51890161989272KIS00,271,7.832313477867099E-4,0.0,0.5544453428162072
0000000000000000009d_1_1_LT05_189016_19900527,JK20,152248,LT51890161990147KIS00,146,0.0,0.0,0.24235492456544344
0000000000000000009d_1_1_LT05_189016_19900628,JK20,152248,LT51890161990179KIS00,178,0.0,0.0,0.8952905932284613
0000000000000000009d_1_1_LT05_189016_19900815,JK20,152248,LT51890161990227KIS00,226,6.662047646964775E-4,0.0,0.05933464238933029
0000000000000000009d_1_1_LT05_189016_19910327,JK20,152248,LT51890161991086KIS00,85,1.0,1.0,0.0
0000000000000000009d_1_1_LT05_189016_19910530,JK20,152248,LT51890161991150KIS00,149,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19910802,JK20,152248,LT51890161991214KIS00,213,3.279585706335646E-4,0.0,0.5204170957142754
0000000000000000009d_1_1_LT05_189016_19920601,JK20,152248,LT51890161992153KIS00,152,3.09514474960279E-4,0.0,0.19011769216212965
0000000000000000009d_1_1_LT05_189016_19921023,JK20,152248,LT51890161992297KIS00,296,1.0,0.14243641877692984,0.0019817698797519843
0000000000000000009d_1_1_LT05_189016_19930503,JK20,152248,LT51890161993123KIS00,122,0.15433686189067436,0.004807319414519364,0.024099245777311408
0000000000000000009d_1_1_LT05_189016_19930519,JK20,152248,LT51890161993139KIS00,138,0.0,0.0,0.8286820886242383
0000000000000000009d_1_1_LT05_189016_19940506,JK20,152248,LT51890161994126KIS00,125,0.0059796056921826235,0.0,0.5598308221248489
0000000000000000009d_1_1_LT05_189016_19940709,JK20,152248,LT51890161994190KIS00,189,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19940725,JK20,152248,LT51890161994206KIS00,205,7.569259957386051E-5,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19950525,JK20,152248,LT51890161995145KIS00,144,0.0,0.0,0.5686829241918957
0000000000000000009d_1_1_LT05_189016_19950728,JK20,152248,LT51890161995209KIS00,208,2.1233248711628405E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19960324,JK20,152248,LT51890161996084KIS00,83,1.0,1.0,0.8181116662447868
0000000000000000009d_1_1_LT05_189016_19960511,JK20,152248,LT51890161996132KIS00,131,4.7037544020899034E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19960916,JK20,152248,LT51890161996260KIS00,259,7.962468266860651E-5,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19970412,JK20,152248,LT51890161997102KIS00,101,0.9998746491404864,1.0,1.2533514864502879E-4
0000000000000000009d_1_1_LT05_189016_19970701,JK20,152248,LT51890161997182KIS00,181,5.426274670749481E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19970717,JK20,152248,LT51890161997198KIS00,197,1.416985882097328E-5,0.0,0.47969447714353847
0000000000000000009d_1_1_LT05_189016_19970818,JK20,152248,LT51890161997230KIS00,229,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19970903,JK20,152248,LT51890161997246KIS00,245,6.664880845594471E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19971021,JK20,152248,LT51890161997294KIS00,293,0.0018754208167611388,0.00370882400866588,0.040787006431413426
0000000000000000009d_1_1_LT05_189016_19980517,JK20,152248,LT51890161998137KIS00,136,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19981024,JK20,152248,LT51890161998297KIS00,296,6.56657876822582E-4,0.0,0.0
0000000000000000009d_1_1_LT05_189016_19990621,JK20,152248,LT51890161999172KIS00,171,0.009901220762277514,0.0,0.9367072244654205
0000000000000000009d_1_1_LT05_189016_20060507,JK20,152248,LT51890162006127KIS00,126,1.9348156803532737E-4,0.0,0.35221142810800454
0000000000000000009d_1_1_LT05_189016_20060811,JK20,152248,LT51890162006223KIS00,222,2.206881636926193E-4,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19840517,JK20,152248,LT51900161984138KIS00,137,0.002036961794653961,0.0,0.003088230600977532
0000000000000000009d_1_1_LT05_190016_19840602,JK20,152248,LT51900161984154KIS00,153,0.07860207439496814,0.0,0.9410658568857969
0000000000000000009d_1_1_LT05_190016_19850621,JK20,152248,LT51900161985172KIS05,171,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19870408,JK20,152248,LT51900161987098KIS00,97,0.9999975451267081,1.0,0.0
0000000000000000009d_1_1_LT05_190016_19870510,JK20,152248,LT51900161987130KIS00,129,0.024769671513404843,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19871001,JK20,152248,LT51900161987274KIS00,273,0.0,0.0,0.9619656661421422
0000000000000000009d_1_1_LT05_190016_19880222,JK20,152248,LT51900161988053KIS00,52,1.0,1.0,0.003630757598446558
0000000000000000009d_1_1_LT05_190016_19880410,JK20,152248,LT51900161988101KIS00,100,1.0,1.0,0.1218937874521607
0000000000000000009d_1_1_LT05_190016_19880512,JK20,152248,LT51900161988133KIS00,132,0.1092768745987352,0.013022997242495584,0.0020277253389566307
0000000000000000009d_1_1_LT05_190016_19880528,JK20,152248,LT51900161988149KIS00,148,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19881019,JK20,152248,LT51900161988293KIS00,292,2.1602884967092433E-5,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19900502,JK20,152248,LT51900161990122KIS00,121,3.839421828242337E-4,2.50397075754935E-4,0.0
0000000000000000009d_1_1_LT05_190016_19910302,JK20,152248,LT51900161991061KIS00,60,0.9984647222433615,0.9979197403726008,0.0
0000000000000000009d_1_1_LT05_190016_19910505,JK20,152248,LT51900161991125KIS00,124,,,1.0
0000000000000000009d_1_1_LT05_190016_19910708,JK20,152248,LT51900161991189KIS00,188,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19920421,JK20,152248,LT51900161992112KIS00,111,1.0,1.0,0.0
0000000000000000009d_1_1_LT05_190016_19920507,JK20,152248,LT51900161992128KIS00,127,0.6379916756250168,0.13919485101573903,0.031183634883958446
0000000000000000009d_1_1_LT05_190016_19920523,JK20,152248,LT51900161992144KIS00,143,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19920608,JK20,152248,LT51900161992160KIS00,159,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19920811,JK20,152248,LT51900161992224KIS00,223,0.04403981196873415,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19921030,JK20,152248,LT51900161992304KIS00,303,1.0,1.0,0.3415397786219645
0000000000000000009d_1_1_LT05_190016_19930510,JK20,152248,LT51900161993130KIS00,129,0.0,0.0,0.3176802429342612
0000000000000000009d_1_1_LT05_190016_19930915,JK20,152248,LT51900161993258KIS00,257,4.0409603270145927E-4,1.2674598811669385E-4,0.012209066829015626
0000000000000000009d_1_1_LT05_190016_19941020,JK20,152248,LT51900161994293KIS00,292,0.16720845890585892,0.08696225162180111,0.002807643800058272
0000000000000000009d_1_1_LT05_190016_19950601,JK20,152248,LT51900161995152KIS00,151,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19960806,JK20,152248,LT51900161996219KIS00,218,1.4729239750290295E-5,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19970606,JK20,152248,LT51900161997157KIS00,156,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19970809,JK20,152248,LT51900161997221KIS00,220,1.7036820644502444E-4,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19970926,JK20,152248,LT51900161997269KIS00,268,0.001836793377372036,7.775563019226669E-4,0.4980108161717235
0000000000000000009d_1_1_LT05_190016_19980422,JK20,152248,LT51900161998112KIS00,111,0.9962970691267772,0.9954462100438686,0.0
0000000000000000009d_1_1_LT05_190016_19990612,JK20,152248,LT51900161999163KIS00,162,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_19990628,JK20,152248,LT51900161999179KIS00,178,,,1.0
0000000000000000009d_1_1_LT05_190016_20020620,JK20,152248,LT51900162002171MTI00,170,0.005533262555557558,0.0,0.6309121761855899
0000000000000000009d_1_1_LT05_190016_20040422,JK20,152248,LT51900162004113KIS00,112,0.9823357862412466,0.9745346964760516,0.1609282366890634
0000000000000000009d_1_1_LT05_190016_20050308,JK20,152248,LT51900162005067MTI00,66,0.9998545052035785,1.0,0.13949817480170765
0000000000000000009d_1_1_LT05_190016_20050425,JK20,152248,LT51900162005115KIS00,114,0.969381097994337,0.96808619756942,0.05702867046517395
0000000000000000009d_1_1_LT05_190016_20050714,JK20,152248,LT51900162005195KIS00,194,0.0,0.0,0.6313335117207926
0000000000000000009d_1_1_LT05_190016_20050730,JK20,152248,LT51900162005211KIS00,210,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_20050831,JK20,152248,LT51900162005243KIS00,242,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_20060428,JK20,152248,LT51900162006118KIS00,117,0.9981959436784428,0.9972215988519924,0.04611283088623382
0000000000000000009d_1_1_LT05_190016_20060615,JK20,152248,LT51900162006166KIS00,165,0.0,0.0013715447493367493,0.26973705852172464
0000000000000000009d_1_1_LT05_190016_20060701,JK20,152248,LT51900162006182KIS00,181,0.0,0.0,0.0
0000000000000000009d_1_1_LT05_190016_20060717,JK20,152248,LT51900162006198KIS02,197,5.763875396671203E-4,0.0,0.1660746330578148
0000000000000000009d_1_2_LE07_188016_20010510,JK20,152248,LE71880162001130KIS02,129,0.9993167456410219,3.139276784494188E-4,0.6007515193814833
0000000000000000009d_1_2_LE07_188016_20010627,JK20,152248,LE71880162001178SGS01,177,0.0,0.0,0.003379625419934188
0000000000000000009d_1_2_LE07_188016_20010729,JK20,152248,LE71880162001210KIS02,209,0.0,0.0,0.5049192817067208
0000000000000000009d_1_2_LE07_188016_20020427,JK20,152248,LE71880162002117SGS00,116,0.4760646775704184,0.10418687697042762,0.0023818593346423902
0000000000000000009d_1_2_LE07_188016_20020529,JK20,152248,LE71880162002149SGS00,148,0.0,0.0,0.0
0000000000000000009d_1_2_LE07_188016_20021020,JK20,152248,LE71880162002293SGS00,292,0.014879164548773168,0.008739321638300825,1.4302952257138577E-4
0000000000000000009d_1_2_LE07_188017_19990809,JK20,152248,LE71880171999221KIS00,220,1.272871123046705E-4,0.0,0.015335124069509402
0000000000000000009d_1_2_LE07_188017_20000201,JK20,152248,LE71880172000032KIS00,31,0.9942282652369671,0.9969930384711826,0.023831864126868666
0000000000000000009d_1_2_LE07_188017_20000811,JK20,152248,LE71880172000224EDC00,223,0.0,0.0,0.9262709844215781
0000000000000000009d_1_2_LE07_188017_20000827,JK20,152248,LE71880172000240KIS00,239,2.010277482188893E-4,0.0,0.0
0000000000000000009d_1_2_LE07_188017_20010627,JK20,152248,LE71880172001178SGS01,177,0.0,0.0,4.526810662826333E-4
0000000000000000009d_1_2_LE07_188017_20020411,JK20,152248,LE71880172002101SGS00,100,,,1.0
0000000000000000009d_1_2_LE07_188017_20020427,JK20,152248,LE71880172002117KIS00,116,0.47357550123569203,0.08443648289727654,0.3025256261227942
0000000000000000009d_1_2_LE07_188017_20020529,JK20,152248,LE71880172002149SGS00,148,0.0,0.0,0.0
0000000000000000009d_1_2_LE07_188017_20020716,JK20,152248,LE71880172002197SGS00,196,3.2314722587610897E-4,0.0,0.6121422725965758
0000000000000000009d_1_2_LE07_188017_20020817,JK20,152248,LE71880172002229KIS00,228,0.0,0.0,0.1773551334573579
0000000000000000009d_1_2_LE07_188017_20030313,JK20,152248,LE71880172003072SGS00,71,1.0,1.0,0.20512252125168037
0000000000000000009d_1_2_LE07_189016_19990731,JK20,152248,LE71890161999212SGS00,211,1.2533514864502879E-4,0.0,0.0
0000000000000000009d_1_2_LE07_189016_19990901,JK20,152248,LE71890161999244KIS00,243,4.156571345016384E-4,0.0,0.03863566546820052
0000000000000000009d_1_2_LE07_189016_20000123,JK20,152248,LE71890162000023KIS00,22,1.0,0.6781560873495597,0.03545313571339047
0000000000000000009d_1_2_LE07_189016_20000224,JK20,152248,LE71890162000055EDC00,54,1.0,0.9999628188347724,0.021768995033287546
0000000000000000009d_1_2_LE07_189016_20000327,JK20,152248,LE71890162000087NSG00,86,0.9988719836621948,0.9989973188108398,0.0
0000000000000000009d_1_2_LE07_189016_20000514,JK20,152248,LE71890162000135EDC00,134,0.0,0.0,0.7717922188990664
0000000000000000009d_1_2_LE07_189016_20000919,JK20,152248,LE71890162000263SGS00,262,3.725323542215658E-4,0.0,0.1938610352683279
0000000000000000009d_1_2_LE07_189016_20010602,JK20,152248,LE71890162001153EDC00,152,0.0,0.0,0.0
0000000000000000009d_1_2_LE07_189016_20020402,JK20,152248,LE71890162002092NSG00,91,0.9941716698328126,0.9928421342364017,0.0
0000000000000000009d_1_2_LE07_189016_20020824,JK20,152248,LE71890162002236SGS00,235,4.6320624796143917E-4,0.0,0.5660081246666949
0000000000000000009d_1_2_LE07_189016_20030320,JK20,152248,LE71890162003079NSG00,78,0.9981003123548509,0.999874664851355,0.0
0000000000000000009d_1_2_LE07_189016_20030421,JK20,152248,LE71890162003111KIS02,110,0.984076055599524,0.9825345209806601,7.402146425859347E-4
0000000000000000009d_1_2_LE07_190016_20000114,JK20,152248,LE71900162000014KIS00,13,1.0,0.6683721489715313,0.0
0000000000000000009d_1_2_LE07_190016_20000215,JK20,152248,LE71900162000046SGS00,45,1.0,0.938864805856923,0.006938944846361758
0000000000000000009d_1_2_LE07_190016_20000419,JK20,152248,LE71900162000110SGS00,109,1.0,0.9995868545209456,0.09088775582848295
0000000000000000009d_1_2_LE07_190016_20000521,JK20,152248,LE71900162000142NSG01,141,0.0,0.0,0.0
0000000000000000009d_1_2_LE07_190016_20010422,JK20,152248,LE71900162001112EDC00,111,,,1.0
0000000000000000009d_1_2_LE07_190016_20010508,JK20,152248,LE71900162001128NSG00,127,0.0,0.0,0.06850814895189189
0000000000000000009d_1_2_LE07_190016_20010727,JK20,152248,LE71900162001208KIS00,207,1.473685141274827E-6,0.0,0.0
0000000000000000009d_1_2_LE07_190016_20010828,JK20,152248,LE71900162001240KIS00,239,5.557833132442872E-4,0.0,0.0
0000000000000000009d_1_2_LE07_190016_20011116,JK20,152248,LE71900162001320SGS00,319,0.9975455632753002,0.9963888295377241,4.222382061749885E-4
0000000000000000009d_1_2_LE07_190016_20020409,JK20,152248,LE71900162002099NSG00,98,0.9998748014621225,0.9998748014621225,0.0
0000000000000000009d_1_2_LE07_190016_20020527,JK20,152248,LE71900162002147EDC00,146,0.0,0.0,0.6905897342108688
0000000000000000009d_1_2_LE07_190016_20020730,JK20,152248,LE71900162002211EDC00,210,0.0,0.0,0.0
000000000000000000a6_1_1_LT05_187014_19841019,JK29,11886,LT51870141984293KIS00,292,1.0,1.0,0.9989085048871159
000000000000000000a6_1_1_LT05_187014_19850413,JK29,11886,LT51870141985103KIS00,102,1.0,1.0,0.9957375797810843
000000000000000000a6_1_1_LT05_187014_19850819,JK29,11886,LT51870141985231KIS00,230,2.5954941313834616E-4,0.0,0.0017977175030459243
000000000000000000a6_1_1_LT05_187014_19860227,JK29,11886,LT51870141986058KIS00,57,1.0,1.0,0.6476960793135104
000000000000000000a6_1_1_LT05_187014_19860416,JK29,11886,LT51870141986106KIS00,105,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_187014_19860619,JK29,11886,LT51870141986170XXX05,169,8.259516785968246E-5,0.0,0.0
000000000000000000a6_1_1_LT05_187014_19861009,JK29,11886,LT51870141986282AAA04,281,0.00478200861911506,3.038834971633311E-4,8.737092197894342E-4
000000000000000000a6_1_1_LT05_187014_19880304,JK29,11886,LT51870141988064KIS00,63,,,
000000000000000000a6_1_1_LT05_187014_19880523,JK29,11886,LT51870141988144KIS00,143,0.5031932647752593,0.039822575682706,0.04540696050935004
000000000000000000a6_1_1_LT05_187014_19880608,JK29,11886,LT51870141988160KIS00,159,1.6784427865583436E-4,0.0,0.011538124357225607
000000000000000000a6_1_1_LT05_187014_19890219,JK29,11886,LT51870141989050KIS00,49,,,1.0
000000000000000000a6_1_1_LT05_187014_19910804,JK29,11886,LT51870141991216KIS00,215,,,1.0
000000000000000000a6_1_1_LT05_187014_19920416,JK29,11886,LT51870141992107KIS00,106,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_187014_19920603,JK29,11886,LT51870141992155KIS00,154,3.15153629319347E-4,0.0,0.0
000000000000000000a6_1_1_LT05_187014_19940508,JK29,11886,LT51870141994128KIS00,127,0.9849368487604954,0.9765571852390497,0.010731142577255335
000000000000000000a6_1_1_LT05_187014_19950628,JK29,11886,LT51870141995179KIS00,178,0.004576999012496787,0.0,0.6614666317828976
000000000000000000a6_1_1_LT05_187014_20050709,JK29,11886,LT51870142005190KIS00,189,1.1088006877602088E-4,0.0,0.07156800495826345
000000000000000000a6_1_1_LT05_187014_20050826,JK29,11886,LT51870142005238KIS00,237,0.0018198574913412123,0.0,5.981519135904182E-4
000000000000000000a6_1_1_LT05_187014_20060813,JK29,11886,LT51870142006225KIS01,224,0.0,0.0,0.21611815640446908
000000000000000000a6_1_1_LT05_188014_19840807,JK29,11886,LT51880141984220KIS00,219,0.038659587595268004,0.0,0.13135257915446807
000000000000000000a6_1_1_LT05_188014_19850303,JK29,11886,LT51880141985062KIS00,61,1.0,1.0,0.0016886255723904985
000000000000000000a6_1_1_LT05_188014_19850420,JK29,11886,LT51880141985110KIS00,109,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_188014_19850709,JK29,11886,LT51880141985190KIS00,189,1.1060462863052766E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19850810,JK29,11886,LT51880141985222XXX04,221,3.5236464152439505E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19860626,JK29,11886,LT51880141986177AAA05,176,2.3437097716072147E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19860728,JK29,11886,LT51880141986209XXX03,208,0.0013535166775312639,0.0,0.4849643513661977
000000000000000000a6_1_1_LT05_188014_19860930,JK29,11886,LT51880141986273XXX02,272,0.007041578106965926,2.4117557066912065E-4,0.012895483705906222
000000000000000000a6_1_1_LT05_188014_19870410,JK29,11886,LT51880141987100KIS00,99,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_188014_19880615,JK29,11886,LT51880141988167KIS00,166,5.8881378498506376E-5,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19890517,JK29,11886,LT51880141989137KIS01,136,3.8831534266437894E-4,2.6517346983669717E-4,0.034306600186896456
000000000000000000a6_1_1_LT05_188014_19890805,JK29,11886,LT51880141989217KIS00,216,3.646027319574179E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19900301,JK29,11886,LT51880141990060KIS00,59,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_188014_19900402,JK29,11886,LT51880141990092KIS00,91,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_188014_19900621,JK29,11886,LT51880141990172KIS00,171,1.7779867232882316E-5,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19910405,JK29,11886,LT51880141991095KIS00,94,1.0,0.9994111862150149,0.0
000000000000000000a6_1_1_LT05_188014_19920219,JK29,11886,LT51880141992050KIS00,49,1.0,1.0,0.009182262342633746
000000000000000000a6_1_1_LT05_188014_19920525,JK29,11886,LT51880141992146KIS00,145,8.81288349813347E-4,4.80020888408972E-4,0.014838107381623607
000000000000000000a6_1_1_LT05_188014_19920610,JK29,11886,LT51880141992162KIS00,161,7.289745565481751E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19920626,JK29,11886,LT51880141992178KIS00,177,5.481740884527613E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_19930410,JK29,11886,LT51880141993100KIS00,99,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_188014_19940702,JK29,11886,LT51880141994183KIS00,182,1.0051798692509319E-4,0.0,0.023700793928798803
000000000000000000a6_1_1_LT05_188014_19940819,JK29,11886,LT51880141994231KIS00,230,0.0019499479980500522,0.0,0.07729323919393931
000000000000000000a6_1_1_LT05_188014_19940904,JK29,11886,LT51880141994247KIS00,246,0.0018372145536174555,0.0,0.0244454701862799
000000000000000000a6_1_1_LT05_188014_19960723,JK29,11886,LT51880141996205KIS00,204,1.4036819001599362E-4,0.0,0.5657168138200833
000000000000000000a6_1_1_LT05_188014_19960808,JK29,11886,LT51880141996221KIS00,220,,,1.0
000000000000000000a6_1_1_LT05_188014_19961011,JK29,11886,LT51880141996285KIS00,284,0.0015243205446819202,6.950772367054354E-5,6.627041423165228E-5
000000000000000000a6_1_1_LT05_188014_19970421,JK29,11886,LT51880141997111KIS00,110,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_188014_19970608,JK29,11886,LT51880141997159KIS00,158,0.007054902183108202,2.4228956992492818E-4,0.27093792955986035
000000000000000000a6_1_1_LT05_188014_19980510,JK29,11886,LT51880141998130KIS00,129,0.9961031777258318,0.9953139537574933,0.002318540868641187
000000000000000000a6_1_1_LT05_188014_19980627,JK29,11886,LT51880141998178KIS00,177,8.982296563105482E-5,0.0,0.0
000000000000000000a6_1_1_LT05_188014_20050902,JK29,11886,LT51880142005245KIS00,244,8.160266337793002E-4,0.0,0.0
000000000000000000a6_1_1_LT05_188014_20051004,JK29,11886,LT51880142005277KIS00,276,4.987345678727157E-4,0.0,4.1216964948954466E-4
000000000000000000a6_1_1_LT05_188014_20060430,JK29,11886,LT51880142006120KIS00,119,0.9994392753968738,0.999476472208206,5.57179475752533E-4
000000000000000000a6_1_1_LT05_188014_20060703,JK29,11886,LT51880142006184KIS00,183,4.775900073475386E-4,0.0,0.006922833759857725
000000000000000000a6_1_1_LT05_188014_20060820,JK29,11886,LT51880142006232KIS01,231,4.701273985214078E-4,0.0,0.0
000000000000000000a6_1_1_LT05_189014_19840915,JK29,11886,LT51890141984259KIS00,258,0.005315949395265152,4.999144488206523E-4,0.0
000000000000000000a6_1_1_LT05_189014_19850513,JK29,11886,LT51890141985133KIS00,132,0.9923347097412245,0.9971638449149546,7.044983756821292E-4
000000000000000000a6_1_1_LT05_189014_19880318,JK29,11886,LT51890141988078KIS00,77,1.0,1.0,0.9860531950536876
000000000000000000a6_1_1_LT05_189014_19881012,JK29,11886,LT51890141988286KIS00,285,0.0019158384211847355,0.0,0.0
000000000000000000a6_1_1_LT05_189014_19890406,JK29,11886,LT51890141989096KIS00,95,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_189014_19890422,JK29,11886,LT51890141989112KIS00,111,1.0,0.9998307642709529,0.03808909376016715
000000000000000000a6_1_1_LT05_189014_19890524,JK29,11886,LT51890141989144KIS00,143,2.7547248842634556E-4,0.0,0.0
000000000000000000a6_1_1_LT05_189014_19890625,JK29,11886,LT51890141989176KIS00,175,0.0,0.0034792014694124108,0.8027545401583703
000000000000000000a6_1_1_LT05_189014_19890929,JK29,11886,LT51890141989272KIS00,271,7.061147272487548E-4,0.0,0.0
000000000000000000a6_1_1_LT05_189014_19900409,JK29,11886,LT51890141990099KIS00,98,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_189014_19900831,JK29,11886,LT51890141990243KIS00,242,5.362842227275626E-4,0.0,0.007538432799375442
000000000000000000a6_1_1_LT05_189014_19910802,JK29,11886,LT51890141991214KIS00,213,1.884204111952204E-4,0.0,0.0
000000000000000000a6_1_1_LT05_189014_19920601,JK29,11886,LT51890141992153KIS00,152,8.852297747858466E-4,0.0,0.31319628673245525
000000000000000000a6_1_1_LT05_189014_19930519,JK29,11886,LT51890141993139KIS00,138,0.014312059225246197,0.005329098337264939,6.908748410491415E-4
000000000000000000a6_1_1_LT05_189014_19930620,JK29,11886,LT51890141993171KIS00,170,0.0022992519011209413,1.9534659706789246E-4,0.5886503025694672
000000000000000000a6_1_1_LT05_189014_19940506,JK29,11886,LT51890141994126KIS00,125,0.9931153840342272,0.9899011219813263,0.006690771856363611
000000000000000000a6_1_1_LT05_189014_19940709,JK29,11886,LT51890141994190KIS00,189,6.049773006513203E-5,0.0,0.0
000000000000000000a6_1_1_LT05_189014_19940725,JK29,11886,LT51890141994206KIS00,205,9.427219951054898E-4,0.0,0.6374934451171282
000000000000000000a6_1_1_LT05_189014_19941013,JK29,11886,LT51890141994286KIS00,285,0.004949509690278687,3.4243633639763436E-4,2.078166299947284E-6
000000000000000000a6_1_1_LT05_189014_19950322,JK29,11886,LT51890141995081KIS00,80,1.0,1.0,0.0
000000000000000000a6_1_1_LT05_189014_19960324,JK29,11886,LT51890141996084KIS00,83,1.0,1.0,0.0
